Open,High,Low,Close,Adj Close,Volume
226.55999755859375,232.8000030517578,223.2100067138672,227.42999267578125,221.7427978515625,19073065
230.4199981689453,247.0,229.2100067138672,242.05999755859375,236.00698852539062,16631450
238.8699951171875,252.60000610351562,237.2100067138672,250.1699981689453,243.91416931152344,14263290
258.0,287.6000061035156,257.20001220703125,282.5299987792969,275.4649963378906,32973625
291.3999938964844,309.55999755859375,288.20001220703125,301.7099914550781,294.16534423828125,54801510
306.3999938964844,312.6000061035156,294.3999938964844,300.8599853515625,293.3365478515625,27968115
300.0,305.6000061035156,296.3999938964844,302.70001220703125,295.1305847167969,11897055
304.7799987792969,307.6000061035156,293.20001220703125,296.0400085449219,288.63714599609375,14954080
299.0400085449219,301.0,275.7200012207031,281.6000061035156,274.5582275390625,14445050
279.0,290.0,270.0,283.04998779296875,275.971923828125,26712510
316.70001220703125,321.9599914550781,303.07000732421875,316.07000732421875,308.166259765625,56906935
319.79998779296875,320.7799987792969,309.7200012207031,311.4800109863281,303.6910095214844,16647740
312.9800109863281,313.0,302.0,303.7300109863281,296.13482666015625,7844795
303.0,329.6000061035156,297.0,327.7200012207031,319.5249938964844,37932555
333.260009765625,374.5400085449219,331.67999267578125,366.3800048828125,357.2181701660156,66560220
374.0,395.3999938964844,372.4100036621094,386.010009765625,376.3572998046875,60260010
380.0,397.9800109863281,362.3999938964844,384.70001220703125,377.0335388183594,49287130
384.6600036621094,398.79998779296875,383.3999938964844,390.3900146484375,382.6101379394531,28821120
391.79998779296875,396.739990234375,388.0,390.3299865722656,382.5513916015625,18443625
393.3999938964844,394.0,377.760009765625,381.8800048828125,374.269775390625,17376895
368.3999938964844,373.17999267578125,346.260009765625,348.760009765625,341.809814453125,25451290
362.0,374.739990234375,327.2900085449219,344.6499938964844,337.78167724609375,24522045
354.0,361.79998779296875,337.30999755859375,347.8599853515625,340.9277038574219,21576015
350.3999938964844,353.0,313.0799865722656,313.0799865722656,306.8408508300781,22030465
301.3999938964844,304.989990234375,282.2200012207031,286.1700134277344,280.46710205078125,38036670
271.8699951171875,271.8699951171875,271.8699951171875,271.8699951171875,266.4521179199219,1160040
258.2799987792969,258.2799987792969,258.2799987792969,258.2799987792969,253.1329345703125,675325
245.3699951171875,271.19000244140625,245.3699951171875,257.07000732421875,251.94705200195312,20419620
244.22000122070312,244.22000122070312,244.22000122070312,244.22000122070312,239.3531036376953,677425
232.00999450683594,253.75999450683594,232.00999450683594,245.5500030517578,240.65660095214844,15914735
236.22000122070312,239.60000610351562,233.27999877929688,233.27999877929688,228.631103515625,6725625
230.39999389648438,235.75999450683594,221.6199951171875,221.6199951171875,217.20347595214844,8989995
215.32000732421875,217.58999633789062,210.5399932861328,210.5399932861328,206.34426879882812,2059540
200.02000427246094,206.60000610351562,200.02000427246094,200.02000427246094,196.03395080566406,3359100
194.0500030517578,201.0,190.02000427246094,190.1999969482422,186.40960693359375,15339665
180.69000244140625,180.69000244140625,180.69000244140625,180.69000244140625,177.08914184570312,831170
172.1999969482422,175.58999633789062,171.66000366210938,171.66000366210938,168.23910522460938,1346635
164.0500030517578,165.0,163.0800018310547,163.0800018310547,159.83009338378906,1476345
154.92999267578125,171.22999572753906,154.92999267578125,171.22999572753906,167.81768798828125,5266130
179.7899932861328,179.7899932861328,179.7899932861328,179.7899932861328,176.20709228515625,797295
177.97999572753906,188.77000427246094,171.6300048828125,187.16000366210938,183.4302215576172,9125940
196.50999450683594,196.50999450683594,196.50999450683594,196.50999450683594,192.59385681152344,323060
206.3300018310547,206.3300018310547,206.3300018310547,206.3300018310547,202.21817016601562,280930
216.63999938964844,216.63999938964844,216.63999938964844,216.63999938964844,212.3227081298828,1114130
222.0,227.47000122070312,219.8000030517578,227.47000122070312,222.93692016601562,2977140
238.83999633789062,238.83999633789062,238.83999633789062,238.83999633789062,234.08029174804688,481645
250.77999877929688,250.77999877929688,250.77999877929688,250.77999877929688,245.7823486328125,513775
251.8000030517578,263.30999755859375,240.02000427246094,258.1600036621094,253.01528930664062,18673095
245.25999450683594,257.760009765625,245.25999450683594,246.11000061035156,241.20541381835938,7513670
244.8000030517578,258.4100036621094,238.0,258.4100036621094,253.26031494140625,6640150
271.3299865722656,271.3299865722656,261.7300109863281,271.3299865722656,265.9228210449219,9751210
281.3999938964844,284.8900146484375,274.0,284.8900146484375,279.212646484375,5904465
282.0,297.0,276.0,292.4200134277344,286.5925598144531,12942850
296.0,301.79998779296875,280.2200012207031,286.8900146484375,281.1727600097656,10123290
288.0,289.7900085449219,273.1099853515625,274.2699890136719,268.80426025390625,7430780
266.0,269.54998779296875,260.55999755859375,260.55999755859375,255.36749267578125,4558270
252.39999389648438,265.9800109863281,248.1699981689453,253.52999877929688,248.47755432128906,7345540
256.0,266.20001220703125,247.0,265.67999267578125,260.38543701171875,10009745
272.79998779296875,272.79998779296875,261.1099853515625,263.79998779296875,258.5428771972656,6271095
268.0,268.989990234375,263.0,264.8699951171875,259.591552734375,3995625
254.02000427246094,260.79998779296875,254.02000427246094,256.4700012207031,251.3589630126953,3829230
261.0,261.9599914550781,252.0,252.39999389648438,247.3700714111328,3284695
252.8000030517578,253.77999877929688,240.4499969482422,243.24000549316406,238.39263916015625,4604495
243.8800048828125,249.7899932861328,238.0,242.91000366210938,238.06918334960938,5116205
246.0,255.0500030517578,244.39999389648438,248.3000030517578,243.35179138183594,9340630
260.7099914550781,260.7099914550781,260.7099914550781,260.7099914550781,255.5144805908203,646280
273.739990234375,273.739990234375,273.739990234375,273.739990234375,268.2847900390625,860400
287.4200134277344,287.4200134277344,275.20001220703125,287.4200134277344,281.69219970703125,11339175
293.989990234375,295.0,276.5299987792969,277.8399963378906,272.3031005859375,19010370
268.3999938964844,275.4800109863281,265.1300048828125,266.0199890136719,260.7186279296875,6426190
262.1000061035156,262.989990234375,252.72000122070312,252.72000122070312,247.68373107910156,4313685
253.0,261.989990234375,249.1300048828125,253.97999572753906,248.91859436035156,6044500
266.6700134277344,266.6700134277344,266.6700134277344,266.6700134277344,261.355712890625,2592840
280.0,280.0,280.0,280.0,274.4200439453125,932825
289.79998779296875,292.0,280.0,284.5400085449219,278.8695983886719,13014475
289.79998779296875,289.79998779296875,274.6000061035156,275.54998779296875,270.0587158203125,5837790
269.3999938964844,282.9800109863281,266.20001220703125,278.3500061035156,272.8029479980469,6029400
277.79998779296875,280.79998779296875,272.3999938964844,276.260009765625,270.754638671875,3602915
276.0,284.3999938964844,273.2699890136719,282.07000732421875,276.44879150390625,6210850
290.0,290.0,282.2799987792969,283.1499938964844,277.50732421875,4756855
284.3999938964844,285.0,280.3999938964844,281.9700012207031,276.35076904296875,3180730
283.0,284.3299865722656,277.79998779296875,278.510009765625,272.9598083496094,4156685
279.5,287.9800109863281,276.32000732421875,286.2900085449219,280.584716796875,9243615
291.7799987792969,297.5,287.20001220703125,291.239990234375,285.4360656738281,13630720
294.0,319.0,291.7699890136719,306.42999267578125,300.3233642578125,21675725
309.20001220703125,314.0,294.3999938964844,298.67999267578125,292.7277526855469,8001035
299.20001220703125,301.3699951171875,287.3999938964844,290.9100036621094,285.1126403808594,5599610
290.8999938964844,295.5899963378906,285.1099853515625,286.6700134277344,280.9571838378906,4297205
268.20001220703125,288.79998779296875,268.20001220703125,285.04998779296875,279.36944580078125,7700555
285.0,289.79998779296875,282.1300048828125,284.6499938964844,278.9773864746094,3668070
289.0,290.54998779296875,276.1600036621094,282.2099914550781,276.5860290527344,4455950
278.0,283.55999755859375,277.2099914550781,279.0199890136719,273.4595947265625,2552960
280.0,285.5400085449219,278.2699890136719,281.9200134277344,276.3017883300781,3245460
284.0,289.20001220703125,283.0,284.7900085449219,279.1146545410156,7500115
286.0,288.3999938964844,282.4200134277344,283.2799987792969,277.6346740722656,3847495
285.20001220703125,299.5,283.6000061035156,290.1600036621094,284.3775939941406,12755875
292.3900146484375,295.79998779296875,283.4599914550781,284.20001220703125,278.536376953125,5628365
282.0,285.989990234375,278.3999938964844,282.4700012207031,276.8408203125,3444185
269.79998779296875,280.79998779296875,268.0,276.45001220703125,270.9408264160156,8639075
274.0,274.0,270.010009765625,271.1700134277344,265.76605224609375,3582780
274.0,276.989990234375,271.2200012207031,271.7300109863281,266.3148498535156,2741800
272.7300109863281,275.3999938964844,271.20001220703125,272.6099853515625,267.1773376464844,1913900
288.0,293.55999755859375,279.05999755859375,282.4700012207031,276.8408203125,10791955
283.0,285.0,279.6000061035156,281.0199890136719,275.419677734375,2996775
281.1000061035156,283.1000061035156,278.79998779296875,280.1499938964844,274.5670471191406,3074475
282.0,282.20001220703125,278.010009765625,279.4800109863281,273.9104309082031,2400385
279.3999938964844,282.6700134277344,276.9200134277344,278.0199890136719,272.4794921875,2361305
279.20001220703125,280.0,276.2300109863281,277.010009765625,271.4896240234375,1764935
275.0,288.79998779296875,272.0,280.19000244140625,274.60626220703125,9159430
288.79998779296875,288.79998779296875,277.2699890136719,279.4700012207031,273.900634765625,6623445
277.3999938964844,277.3999938964844,271.1099853515625,272.42999267578125,267.00091552734375,3777750
273.0299987792969,275.79998779296875,270.0,270.3900146484375,265.0015563964844,2770445
271.0,275.79998779296875,267.0,272.8399963378906,267.4027404785156,2641795
274.79998779296875,280.0,273.3399963378906,274.19000244140625,268.7258605957031,4036710
276.0,277.79998779296875,274.20001220703125,275.2900085449219,269.8039245605469,2525770
276.29998779296875,282.44000244140625,275.2900085449219,278.0400085449219,272.4991455078125,5775745
279.0,279.739990234375,274.0,274.5899963378906,269.11785888671875,2290635
274.6199951171875,277.20001220703125,273.010009765625,274.29998779296875,268.8336181640625,2095710
273.0199890136719,274.3999938964844,271.20001220703125,271.57000732421875,266.1580505371094,1880755
271.6000061035156,272.2099914550781,268.4100036621094,268.9700012207031,263.60986328125,1604305
269.0,270.79998779296875,268.0,269.1099853515625,263.7471008300781,1281805
269.0,273.79998779296875,268.6099853515625,270.54998779296875,265.15838623046875,1927480
270.20001220703125,271.989990234375,268.0,268.1400146484375,262.7964172363281,1308100
269.1600036621094,269.3399963378906,266.42999267578125,267.1700134277344,261.8457946777344,1074270
267.3999938964844,272.3999938964844,266.8399963378906,267.94000244140625,262.6004333496094,1467075
267.20001220703125,269.5799865722656,267.0400085449219,267.9599914550781,262.6199951171875,1132335
269.0,269.3999938964844,267.0,267.3900146484375,262.0613708496094,1106145
267.5,269.4100036621094,266.0400085449219,266.9100036621094,261.5909423828125,1501335
267.0,267.79998779296875,266.0,266.2699890136719,260.9636535644531,1351535
266.3999938964844,267.3999938964844,264.0899963378906,264.75,259.47393798828125,1538625
264.79998779296875,276.8599853515625,263.010009765625,274.4100036621094,268.94146728515625,5547105
270.0,282.79998779296875,270.0,277.3599853515625,271.83270263671875,8819995
279.6000061035156,282.3800048828125,275.0199890136719,276.82000732421875,271.303466796875,3442470
277.010009765625,281.8999938964844,270.010009765625,273.7200012207031,268.2652282714844,4930300
275.6000061035156,280.7200012207031,272.05999755859375,276.7099914550781,271.1955871582031,4352715
276.0,277.9800109863281,275.0,275.5299987792969,270.03912353515625,1710000
277.20001220703125,280.3999938964844,267.6000061035156,272.3599853515625,266.93231201171875,6399090
269.0,271.489990234375,266.45001220703125,269.4100036621094,264.0411071777344,3052855
270.0199890136719,271.7799987792969,267.1000061035156,268.3599853515625,263.0119934082031,2138085
268.3999938964844,270.0,267.05999755859375,267.6199951171875,262.2867736816406,1747775
269.6000061035156,271.1300048828125,268.0,268.3500061035156,263.0022277832031,1822090
269.010009765625,277.44000244140625,268.44000244140625,273.8599853515625,268.40240478515625,5510310
274.8999938964844,276.79998779296875,273.0,273.5,268.04962158203125,1648005
273.20001220703125,275.9599914550781,272.510009765625,273.29998779296875,267.85357666015625,1618380
279.79998779296875,279.79998779296875,267.20001220703125,268.8500061035156,263.49224853515625,2913125
267.20001220703125,273.0,267.20001220703125,270.29998779296875,264.913330078125,1672645
272.6000061035156,273.9800109863281,270.6199951171875,271.95001220703125,266.5305480957031,1232560
273.20001220703125,277.6000061035156,272.239990234375,273.739990234375,268.2847900390625,2498060
269.6000061035156,273.79998779296875,269.6000061035156,273.0400085449219,267.5987548828125,1590560
278.0,290.3299865722656,273.20001220703125,282.9700012207031,277.3309020996094,16053985
284.20001220703125,291.9800109863281,270.0,275.8900146484375,270.3919982910156,16003690
270.0,271.739990234375,264.2300109863281,269.7799987792969,264.4037170410156,9501855
272.0,276.7900085449219,270.0299987792969,274.1700134277344,268.7062683105469,3343925
273.8999938964844,275.20001220703125,270.20001220703125,274.1099853515625,268.64739990234375,2226795
272.0,277.6000061035156,270.0,273.57000732421875,268.11822509765625,4307100
275.0,277.6000061035156,272.2300109863281,273.9599914550781,268.50042724609375,1492300
275.20001220703125,275.3999938964844,272.79998779296875,273.4800109863281,268.0299987792969,1160655
272.20001220703125,274.82000732421875,271.79998779296875,274.1400146484375,268.6768798828125,1654570
275.20001220703125,284.0,274.1400146484375,281.07000732421875,275.46875,3765725
285.0,286.0,276.0,279.4700012207031,273.900634765625,4736910
278.0,278.0,266.0199890136719,271.1400146484375,265.7366638183594,2845595
273.0,276.0,270.6499938964844,274.57000732421875,269.09832763671875,1373740
270.57000732421875,273.20001220703125,266.3999938964844,267.7699890136719,262.4338073730469,1996385
272.0,272.0,268.0,270.4100036621094,265.0212097167969,1113420
272.0,274.5,271.0,273.4100036621094,267.96142578125,1182090
274.0,279.0,272.79998779296875,276.6700134277344,271.15643310546875,2185520
276.67999267578125,283.8999938964844,273.739990234375,276.79998779296875,271.2838134765625,3184865
282.0,282.0,274.0,275.8599853515625,270.36260986328125,1485980
278.0,278.2099914550781,271.25,275.2099914550781,269.72552490234375,2033715
272.6000061035156,274.6000061035156,272.0,272.7699890136719,267.3341369628906,1014955
274.0,275.29998779296875,269.79998779296875,271.3800048828125,265.9718322753906,1969740
273.6000061035156,273.989990234375,270.0,271.1199951171875,265.7170104980469,1342420
273.29998779296875,273.29998779296875,269.70001220703125,270.20001220703125,264.81536865234375,756020
271.0,273.9599914550781,266.0,266.92999267578125,261.6105041503906,2219655
267.6099853515625,269.6000061035156,266.6700134277344,267.29998779296875,261.97308349609375,819350
270.0,271.5199890136719,266.20001220703125,267.6099853515625,262.2769470214844,1730030
268.0,269.5400085449219,265.20001220703125,265.8999938964844,260.60101318359375,1173905
265.79998779296875,268.0,265.0,265.6199951171875,260.3266296386719,707750
266.0,267.0,265.05999755859375,265.3800048828125,260.5819091796875,597970
265.20001220703125,268.5400085449219,265.20001220703125,266.44000244140625,261.622802734375,1064730
267.30999755859375,268.7799987792969,265.6000061035156,266.3500061035156,261.534423828125,782035
266.6000061035156,267.5400085449219,265.2699890136719,265.54998779296875,260.74884033203125,453130
265.79998779296875,266.57000732421875,265.3999938964844,265.5899963378906,260.7881164550781,422515
265.79998779296875,266.20001220703125,263.6000061035156,264.1300048828125,259.3545227050781,797865
265.20001220703125,265.7799987792969,259.4100036621094,265.20001220703125,260.4051818847656,1070910
264.79998779296875,267.79998779296875,262.0,266.6700134277344,261.8486022949219,925025
262.0,268.0,262.0,266.1199951171875,261.30853271484375,828875
264.55999755859375,265.8900146484375,262.0,263.0400085449219,258.2843017578125,581740
264.0400085449219,264.3500061035156,260.0,260.45001220703125,255.74107360839844,619650
260.6000061035156,262.29998779296875,260.0,260.2900085449219,255.58395385742188,536545
258.57000732421875,261.760009765625,258.010009765625,260.1099853515625,255.40719604492188,642490
260.2200012207031,263.30999755859375,260.2200012207031,262.0799865722656,257.341552734375,798410
263.6000061035156,263.67999267578125,261.6600036621094,262.239990234375,257.4986877441406,540540
263.6000061035156,264.510009765625,262.20001220703125,262.57000732421875,257.82275390625,672440
265.0,283.3699951171875,264.4100036621094,274.8699951171875,269.9002990722656,9449615
279.6000061035156,281.3999938964844,268.6000061035156,274.25,269.2915344238281,3059480
275.0,280.0,271.0199890136719,276.2900085449219,271.294677734375,2471185
273.79998779296875,280.6000061035156,273.17999267578125,277.8500061035156,272.82647705078125,3098180
281.0,281.0,277.8500061035156,279.7300109863281,274.6724853515625,747940
279.7300109863281,281.3999938964844,274.5199890136719,276.05999755859375,271.0688171386719,2093560
273.0,274.19000244140625,270.4200134277344,273.05999755859375,268.123046875,1559975
272.79998779296875,276.0,272.0,275.2099914550781,270.2341613769531,1136050
278.0,279.79998779296875,272.3299865722656,276.2300109863281,271.23577880859375,2517915
273.6000061035156,274.79998779296875,271.3999938964844,272.4700012207031,267.54376220703125,1612630
274.0400085449219,275.8399963378906,271.3999938964844,272.4599914550781,267.53387451171875,1122295
274.0,274.0,270.6000061035156,270.7799987792969,265.88427734375,949640
271.20001220703125,271.989990234375,269.260009765625,270.2699890136719,265.3835144042969,614630
269.260009765625,273.3500061035156,269.260009765625,270.69000244140625,265.7958984375,994610
271.6000061035156,273.6000061035156,270.70001220703125,271.6199951171875,266.7091369628906,946720
273.6000061035156,273.760009765625,269.30999755859375,269.9800109863281,265.0987548828125,934200
272.79998779296875,279.2099914550781,270.0,275.6099853515625,270.626953125,3157740
276.3999938964844,319.3999938964844,276.3999938964844,314.1199951171875,308.440673828125,52163150
317.0,344.0,316.6000061035156,338.30999755859375,332.19329833984375,39043080
341.3599853515625,360.0,319.32000732421875,329.70001220703125,323.739013671875,30540895
333.32000732421875,340.25,320.20001220703125,323.54998779296875,317.7001647949219,18432185
281.0,304.92999267578125,281.0,290.54998779296875,285.2968444824219,85934670
280.7900085449219,289.760009765625,280.0,284.20001220703125,279.0616760253906,48864630
284.9800109863281,301.739990234375,284.4100036621094,295.79998779296875,290.4519348144531,47223000
298.9800109863281,299.6000061035156,286.2200012207031,288.20001220703125,282.9893798828125,26369570
290.760009765625,291.17999267578125,284.0,284.67999267578125,279.5329895019531,17800040
286.20001220703125,288.2200012207031,284.04998779296875,284.9700012207031,279.8177795410156,6637615
286.0,291.29998779296875,282.0,284.8999938964844,279.7489929199219,16348855
284.760009765625,287.5,271.79998779296875,274.70001220703125,269.73345947265625,12783780
274.79998779296875,281.7900085449219,267.2900085449219,279.80999755859375,274.75103759765625,13404085
280.8800048828125,284.70001220703125,275.80999755859375,282.30999755859375,277.205810546875,8163885
284.20001220703125,285.67999267578125,280.6400146484375,281.7900085449219,276.6952209472656,6214910
284.0,287.6600036621094,282.2200012207031,283.5899963378906,278.4626770019531,6621705
285.20001220703125,285.5799865722656,281.6000061035156,282.1600036621094,277.0585632324219,4642735
284.0,288.6000061035156,281.6000061035156,286.989990234375,281.80120849609375,8186020
289.0,293.0,286.1499938964844,287.55999755859375,282.3608703613281,13220150
289.3999938964844,291.79998779296875,288.0199890136719,289.0,283.7748718261719,5820940
292.3999938964844,293.6000061035156,289.0,290.2099914550781,284.9629821777344,5262530
288.739990234375,292.6000061035156,286.2900085449219,291.3699951171875,286.10198974609375,6194675
292.3900146484375,302.9800109863281,289.79998779296875,296.69000244140625,291.3258361816406,21223825
298.79998779296875,301.9800109863281,296.0,297.8900146484375,292.5041198730469,8845040
300.79998779296875,301.9599914550781,292.1499938964844,294.29998779296875,288.97906494140625,7844545
296.4700012207031,296.79998779296875,290.3999938964844,292.1400146484375,286.8581237792969,5149790
292.1400146484375,299.3999938964844,290.79998779296875,296.0899963378906,290.7366638183594,9024105
298.3999938964844,298.7099914550781,288.44000244140625,292.2300109863281,286.94647216796875,5903480
293.69000244140625,296.42999267578125,290.489990234375,292.6199951171875,287.32940673828125,5618095
293.69000244140625,294.0,287.3999938964844,288.239990234375,283.02862548828125,4983220
289.69000244140625,292.3699951171875,283.5400085449219,284.6700134277344,279.523193359375,6329360
287.6000061035156,289.57000732421875,286.55999755859375,288.70001220703125,283.48028564453125,2887500
290.0,291.67999267578125,287.3999938964844,290.5400085449219,285.2869873046875,2870575
292.0,296.6300048828125,290.0,290.8999938964844,285.6405334472656,6042200
290.79998779296875,292.489990234375,284.6199951171875,286.489990234375,281.31024169921875,4410035
286.6000061035156,289.0899963378906,283.4100036621094,285.25,280.0926513671875,3497400
286.54998779296875,288.7300109863281,284.45001220703125,287.6499938964844,282.44927978515625,4115535
287.29998779296875,299.739990234375,286.6000061035156,291.4100036621094,286.14129638671875,14139780
293.6000061035156,295.7900085449219,289.0400085449219,291.2200012207031,285.9547119140625,7003680
293.95001220703125,299.5400085449219,290.2300109863281,291.9800109863281,286.7010192871094,12208490
293.6000061035156,295.6000061035156,292.2699890136719,294.1000061035156,288.7826232910156,5315880
295.4800109863281,299.6000061035156,292.42999267578125,293.8699951171875,288.5568542480469,9312665
294.9599914550781,308.0,292.8500061035156,303.7799987792969,298.28759765625,11025600
309.94000244140625,313.6000061035156,303.0,311.0,305.3771057128906,15029430
313.9599914550781,325.79998779296875,312.3999938964844,323.739990234375,317.88677978515625,24263805
324.79998779296875,337.7799987792969,318.3999938964844,328.3500061035156,322.4134521484375,26576235
329.67999267578125,334.79998779296875,322.2200012207031,323.67999267578125,317.82781982421875,15255270
325.20001220703125,327.3900146484375,322.3500061035156,323.79998779296875,317.9456481933594,5604990
325.489990234375,353.5400085449219,325.20001220703125,346.3800048828125,340.1174621582031,36497695
346.79998779296875,349.0,336.3999938964844,342.6199951171875,336.4254150390625,14605000
343.6000061035156,346.75,332.3999938964844,334.8299865722656,328.77630615234375,8881850
334.3999938964844,346.0,331.3999938964844,339.7300109863281,333.58770751953125,10460450
337.2099914550781,345.20001220703125,337.2099914550781,340.239990234375,334.08843994140625,4680520
340.5899963378906,343.04998779296875,331.19000244140625,335.0799865722656,329.0217590332031,4986820
