Date,^NSEI,TATACHEM.NS,ACC.NS,MGL.NS,GODREJIND.NS,HINDZINC.NS,IDEA.NS,IGL.NS,LUPIN.NS,MAHABANK.NS,PAGEIND.NS,AMBUJACEM.NS,BANKBARODA.NS,HAL.NS,HAVELLS.NS,ICICIGI.NS,ICICIPRULI.NS,INDIGO.NS,IOC.NS,JINDALSTEL.NS,NAUKRI.NS
2020-03-03,11217.5498046875,312.5520935058594,1288.0,1010.0,403.0,170.0,3.5999999046325684,436.0,637.0,10.5,21879.0,203.8999938964844,71.25,342.4750061035156,629.0,1199.0,456.0,1243.0,70.33333587646484,158.0,2715.199951171875
2020-03-04,11351.349609375,315.0,1340.3499755859375,1037.0,414.9500122070313,172.35000610351562,3.75,450.2000122070313,653.2000122070312,10.699999809265137,22175.0,211.3500061035156,73.05000305175781,336.0,641.0,1235.0,458.0,1225.1500244140625,71.19999694824219,161.0,2780.0
2020-03-05,11306.0498046875,317.0,1328.9000244140625,1027.5999755859375,424.9500122070313,172.0,3.450000047683716,439.0,668.0,10.75,22199.0,208.1999969482422,73.19999694824219,324.0,637.9000244140625,1222.0,445.5,1200.0,71.69999694824219,156.8000030517578,2625.300048828125
2020-03-06,10942.650390625,309.95001220703125,1258.9000244140625,952.0,402.1000061035156,167.0,3.400000095367432,429.8999938964844,665.0,10.300000190734863,21500.0,198.75,69.80000305175781,318.5,620.0,1250.5,420.0,1090.0,67.86666870117188,140.0,2599.0
2020-03-09,10742.0498046875,305.0,1276.75,980.0,378.0,161.4499969482422,3.400000095367432,432.3500061035156,645.0,10.300000190734863,21900.0,199.8000030517578,69.69999694824219,311.875,620.0,1261.0,401.0,1175.050048828125,68.19999694824219,141.25,2575.0
2020-03-11,10334.2998046875,298.5,1243.0,958.2000122070312,397.0,168.5500030517578,4.400000095367432,417.3999938964844,652.0999755859375,10.300000190734863,21588.25,194.1000061035156,69.75,296.0,610.0,1210.0,393.3500061035156,1205.0,66.69999694824219,130.60000610351562,2505.0
2020-03-12,10039.9501953125,289.5,1161.0,948.0,361.0,153.0,4.599999904632568,397.0,629.0,10.100000381469728,19600.05078125,183.0,62.09999847412109,287.5,590.0,1135.6500244140625,384.0,1044.25,62.0,119.75,2478.0
2020-03-13,9107.599609375,250.0,1079.3499755859375,840.0,320.0,129.85000610351562,4.0,349.54998779296875,550.0,8.550000190734863,18700.0,166.0,51.04999923706055,256.75,532.5,1010.0,347.0,916.5999755859376,53.53333282470703,103.0,2132.0
2020-03-16,9587.7998046875,250.0,1129.0,905.0,341.0,136.0,5.5,408.8999938964844,595.8499755859375,9.600000381469728,19630.0,180.0,62.0,265.0,584.9000244140625,1099.800048828125,372.0,941.0,60.26666641235352,112.3000030517578,2231.0
2020-03-17,9285.400390625,251.1000061035156,1141.0999755859375,880.0,343.79998779296875,138.0,6.0,386.6000061035156,605.25,9.850000381469728,19146.0,180.5,63.79999923706055,286.0,565.9000244140625,1075.0,362.0,952.0,60.0,111.0,2181.0
2020-03-18,9088.4501953125,243.1000061035156,1137.199951171875,881.2999877929688,324.0,137.0,5.300000190734863,379.0,626.0,9.5,19250.0,174.39999389648438,66.0,287.0,575.0,1066.550048828125,334.0,975.2000122070312,60.16666412353516,112.0,2101.35009765625
2020-03-19,8063.2998046875,225.0,1033.9000244140625,700.4000244140625,310.0,132.89999389648438,3.299999952316284,320.0,594.5,9.350000381469728,17524.80078125,154.0,60.29999923706055,270.0,540.0,950.0,287.70001220703125,891.0,56.29999923706055,95.1500015258789,1831.0
2020-03-20,8284.4501953125,224.0,1085.0999755859375,757.0,311.0,130.0,3.5999999046325684,338.0,640.7000122070312,9.100000381469728,18269.5,153.9499969482422,62.04999923706055,282.0,537.0,1050.0,288.0,850.0999755859375,59.33333206176758,96.0999984741211,1950.5
2020-03-23,7945.7001953125,216.0,1034.0,715.0,312.3999938964844,125.0,3.25,310.0,610.0,8.949999809265137,17000.0,145.0,57.5,235.0,499.8999938964844,910.0,280.0,784.5499877929688,54.66666412353516,94.0999984741211,1800.0
2020-03-24,7848.2998046875,212.0500030517578,1014.0,730.0,292.04998779296875,126.0,3.3499999046325684,319.0,586.25,9.0,16547.44921875,145.10000610351562,55.04999923706055,257.5,494.0,818.0499877929688,249.0,800.0499877929688,55.26666641235352,94.0,1676.0
2020-03-25,7735.14990234375,201.6999969482422,928.0,700.2000122070312,290.0,125.0,3.3499999046325684,312.6499938964844,581.0,8.350000381469727,16891.0,139.0,53.09999847412109,235.0,476.1499938964844,855.5,247.0,825.0,51.86666488647461,88.0,1750.0
2020-03-26,8451.0,212.6499938964844,921.7999877929688,765.0,289.45001220703125,142.0,3.400000095367432,344.0,566.5,8.399999618530273,16858.0,141.25,59.20000076293945,242.5,475.25,1000.0,312.6000061035156,1000.0,52.0,92.3499984741211,1929.0
2020-03-27,8949.099609375,239.5,1000.0,890.0,305.0,141.9499969482422,3.299999952316284,370.0,565.0499877929688,8.899999618530273,18000.0,148.5500030517578,57.29999923706055,252.5,499.0,1080.0,335.0,1012.0,52.33333206176758,92.0,2149.0
2020-03-30,8385.9501953125,224.75,939.7999877929688,800.0,280.04998779296875,140.0,3.25,339.1000061035156,551.5,8.699999809265137,17300.0,140.0,52.09999847412109,262.5,503.9500122070313,998.75,305.0,990.0,50.0,84.25,2000.0999755859373
2020-03-31,8529.349609375,230.0,959.0,820.0,297.0,146.5500030517578,3.200000047683716,362.1000061035156,573.0,9.199999809265137,16951.0,152.0,53.400001525878906,257.0,474.0,1065.0,338.0,1035.0,52.0,82.5,2162.0
2020-04-01,8584.099609375,227.5500030517578,964.7999877929688,819.9500122070312,283.1499938964844,155.0,3.0999999046325684,395.0,589.8499755859375,9.050000190734863,16900.0,155.39999389648438,54.0,275.0,480.0,1084.0,351.0,1051.0,54.43333435058594,81.55000305175781,2048.0
2020-04-03,8356.5498046875,229.0,960.0,819.0,278.0,167.0,3.049999952316284,383.2000122070313,582.4500122070312,9.050000190734863,17000.0,156.60000610351562,51.25,271.92498779296875,498.0,1100.0,341.5,999.0,54.0,74.25,2028.0
2020-04-07,8446.2998046875,222.8500061035156,976.0,845.0,300.0,169.4499969482422,3.25,415.2000122070313,690.0,9.25,16749.0,154.0,50.25,274.7749938964844,485.5,1072.0,346.8500061035156,987.0,54.66666412353516,67.0,2050.0
2020-04-08,8688.900390625,227.0,1000.0,862.5999755859375,283.54998779296875,167.0,3.200000047683716,440.0,701.0,9.0,16689.0,158.5,48.0,268.0,499.8500061035156,1110.0,360.0,960.0,55.23333358764648,77.30000305175781,2310.0
2020-04-09,8973.0498046875,237.3000030517578,972.0,917.0,281.0,168.8000030517578,3.25,441.0,733.4000244140625,9.199999809265137,16999.0,151.1999969482422,49.0,275.75,536.0,1130.0,349.0,995.0,55.133331298828125,88.0,2290.0
2020-04-13,9103.9501953125,238.0,1015.0,910.0,285.0,166.0,3.299999952316284,451.0,804.0,9.100000381469728,17065.5,158.9499969482422,50.900001525878906,292.625,552.0,1165.0,339.70001220703125,1052.0,56.33333206176758,92.0,2222.0
2020-04-15,9196.400390625,242.0,1087.0,958.9500122070312,277.95001220703125,167.0,4.449999809265137,463.0,847.9500122070312,9.050000190734863,16686.0,167.10000610351562,50.20000076293945,287.79998779296875,537.0499877929688,1169.449951171875,344.5,1001.0,56.0,93.5999984741211,2215.0
2020-04-16,8851.25,241.3999938964844,1146.449951171875,939.0,273.25,170.39999389648438,4.5,450.0,805.0,9.100000381469728,16830.099609375,167.10000610351562,49.150001525878906,275.0,551.0,1152.8499755859375,325.0,998.0,55.5,86.94999694824219,2370.300048828125
2020-04-17,9323.4501953125,268.5,1169.0,948.1500244140624,280.5,178.0,4.349999904632568,470.0,841.0,9.350000381469728,17448.0,174.0,51.25,286.45001220703125,550.0,1174.8499755859375,345.04998779296875,1030.0,57.36666488647461,92.3000030517578,2410.0
2020-04-20,9390.2001953125,260.0,1189.949951171875,952.0,281.0,174.85000610351562,4.099999904632568,462.0,822.0,9.449999809265137,17349.0,175.89999389648438,51.0,281.5,532.0,1215.0,380.0,1043.949951171875,58.5,93.25,2495.0
2020-04-21,9016.9501953125,255.9499969482422,1167.0,950.0,276.0,172.0,3.75,461.5,795.5,10.149999618530272,16899.80078125,167.75,49.79999923706055,280.95001220703125,513.0,1175.0,369.3500061035156,980.0,57.86666488647461,87.0,2400.050048828125
2020-04-22,9026.75,248.0,1155.1500244140625,942.0,272.04998779296875,168.0,3.900000095367432,450.0,805.0,9.850000381469728,17600.0,167.39999389648438,48.5,270.54998779296875,505.0,1159.1500244140625,368.0,1010.0,55.29999923706055,82.0999984741211,2370.0
2020-04-23,9232.349609375,253.0,1228.949951171875,937.5999755859376,267.95001220703125,168.0500030517578,4.300000190734863,447.5,811.0,9.899999618530272,17575.650390625,178.5,48.59999847412109,273.70001220703125,520.0,1149.800048828125,371.9500122070313,967.4500122070312,55.59999847412109,85.55000305175781,2510.10009765625
2020-04-24,9163.900390625,263.3999938964844,1182.0,912.0,269.8999938964844,174.89999389648438,4.25,446.0,824.7000122070312,9.800000190734863,17550.0,169.89999389648438,47.650001525878906,270.0,524.0,1160.0,348.0,930.0,54.83333206176758,85.0,2420.0
2020-04-27,9259.7001953125,274.95001220703125,1170.0999755859375,927.0,264.5,173.0,4.0,445.1499938964844,899.9500122070312,9.699999809265137,17856.400390625,170.39999389648438,47.25,269.8500061035156,525.0,1140.0,346.20001220703125,910.0,54.93333435058594,81.0999984741211,2360.25
2020-04-28,9389.7998046875,285.3999938964844,1158.0,928.0,260.04998779296875,167.0,4.199999809265137,449.8999938964844,900.0,9.600000381469728,18600.0,179.0,47.0,266.45001220703125,540.7999877929688,1204.9000244140625,380.0,872.0,54.73333358764648,83.0,2370.0
2020-04-29,9408.599609375,287.0,1128.0,967.7000122070312,259.5,167.0,4.050000190734863,471.0,860.0,9.5,18045.0,166.89999389648438,47.54999923706055,262.04998779296875,532.9500122070312,1190.0,386.75,914.3499755859376,53.33333206176758,83.9000015258789,2420.75
2020-04-30,9753.5,290.0,1139.25,955.0,264.79998779296875,174.39999389648438,4.349999904632568,481.0,874.9000244140625,9.600000381469728,18300.0,171.1999969482422,49.0,266.04998779296875,552.25,1240.0,405.8999938964844,949.0,54.36666488647461,91.0,2472.449951171875
2020-05-04,9533.5,279.5,1130.0,932.0999755859376,263.0,167.0,4.050000190734863,463.0499877929688,826.0,9.399999618530272,18000.0,167.25,48.0,260.0,547.0,1253.0999755859375,391.25,938.0,55.09999847412109,88.9000015258789,2488.0
2020-05-05,9429.400390625,287.3999938964844,1137.6500244140625,959.9000244140624,257.0,168.0,4.25,477.7999877929688,867.9500122070312,9.300000190734863,17775.0,165.0,46.5,256.17498779296875,534.7999877929688,1210.9000244140625,392.0499877929688,925.0,54.0,88.6500015258789,2535.14990234375
2020-05-06,9226.7998046875,281.0,1145.0,900.5,239.3500061035156,172.9499969482422,4.099999904632568,464.8999938964844,834.9500122070312,9.0,17350.0,165.60000610351562,44.0,253.1750030517578,509.0499877929688,1229.0,374.8999938964844,931.0,51.20000076293945,87.0,2608.14990234375
2020-05-07,9234.0498046875,293.0,1178.9000244140625,894.25,233.3999938964844,169.39999389648438,4.199999809265137,467.0,820.0,9.100000381469728,17100.0,167.89999389648438,42.0,250.0,510.2999877929688,1209.800048828125,392.0,937.0,51.23333358764648,88.5,2659.89990234375
2020-05-08,9376.9501953125,289.0,1166.0,880.5,248.8999938964844,178.5,4.199999809265137,477.0,820.0,9.100000381469728,17200.0,170.6999969482422,43.0,257.07501220703125,494.0,1217.0,400.1000061035156,922.0,50.73333358764648,93.5,2608.0
2020-05-11,9348.150390625,289.0,1162.0,865.0,248.25,178.35000610351562,4.25,476.0,843.9500122070312,8.850000381469727,17063.150390625,170.14999389648438,41.84999847412109,251.0,492.0,1250.0,401.0,953.0,50.36666488647461,90.3000030517578,2679.60009765625
2020-05-12,9168.849609375,289.75,1165.800048828125,895.0,255.5,182.1999969482422,4.650000095367432,495.1499938964844,850.0,8.800000190734863,17445.05078125,173.5,40.59999847412109,248.0,484.3500061035156,1289.5999755859375,397.0,943.4000244140624,50.56666564941406,89.0,2570.0
2020-05-13,9584.2001953125,298.5,1220.0,928.9000244140624,260.0,192.0,5.349999904632568,489.0,861.0,9.399999618530272,17696.94921875,182.1000061035156,44.0,253.8500061035156,494.0,1360.0,410.0,1060.0,51.93333435058594,94.0500030517578,2649.0
2020-05-14,9213.9501953125,298.6499938964844,1200.0,922.7999877929688,256.95001220703125,184.1499938964844,4.800000190734863,468.0,840.0,8.949999809265137,17260.0,181.1999969482422,43.59999847412109,251.5,510.0,1310.0,396.0,995.0,50.66666412353516,95.0,2611.300048828125
2020-05-15,9182.400390625,295.8999938964844,1200.0,902.0,264.1000061035156,190.25,4.75,466.3999938964844,863.0499877929688,9.0,17623.0,184.0,43.150001525878906,255.0,500.75,1249.0,385.1000061035156,970.2000122070312,50.5,94.4499969482422,2699.0
2020-05-18,9158.2998046875,294.0,1202.0,900.0999755859375,259.95001220703125,195.5,4.949999809265137,459.0,838.0,8.949999809265137,17642.900390625,182.0,41.5,275.5,489.0,1222.25,383.1000061035156,940.0,50.36666488647461,94.9499969482422,2590.0
2020-05-19,8961.7001953125,281.0,1140.050048828125,886.2000122070312,249.25,176.0,4.849999904632568,454.7000122070313,863.5,8.899999618530273,17801.0,173.89999389648438,39.0,275.4750061035156,480.2000122070313,1195.449951171875,363.3500061035156,900.0,48.56666564941406,90.0,2449.89990234375
2020-05-20,8889.150390625,281.54998779296875,1136.449951171875,885.0,254.0,172.0,5.650000095367432,455.0,844.5999755859375,8.699999809265137,17587.599609375,174.5,36.150001525878906,260.5,464.0,1220.0999755859375,361.1000061035156,909.0,48.23333358764648,91.0,2440.050048828125
2020-05-21,9079.4501953125,290.0,1175.0,898.0,253.6999969482422,170.0,5.650000095367432,457.8999938964844,870.0,8.649999618530273,18798.0,180.6999969482422,36.95000076293945,270.2749938964844,476.7000122070313,1242.0,366.1000061035156,1000.0,49.400001525878906,94.9499969482422,2412.050048828125
2020-05-22,9067.900390625,284.0,1172.0,906.9000244140624,257.0,167.0,5.5,450.8999938964844,881.0,8.600000381469727,18440.0,180.0,37.70000076293945,267.0,463.3999938964844,1254.0,362.25,989.9500122070312,49.16666412353516,96.8000030517578,2410.0
2020-05-26,9099.75,296.1499938964844,1236.0,895.7999877929688,256.1499938964844,166.5,5.550000190734863,455.8500061035156,893.0,8.699999809265137,18260.0,187.8000030517578,37.84999847412109,270.0,461.7000122070313,1247.75,350.0,989.9500122070312,51.06666564941406,100.1999969482422,2423.5
2020-05-27,9082.2001953125,300.3999938964844,1287.0,932.0,287.3999938964844,167.3000030517578,5.650000095367432,474.6000061035156,906.0,8.649999618530273,18706.25,189.8999938964844,37.29999923706055,267.5,463.0,1240.0,349.3999938964844,930.0,51.46666717529297,109.1500015258789,2398.699951171875
2020-05-28,9364.9501953125,311.95001220703125,1263.4000244140625,919.0,309.95001220703125,165.9499969482422,5.699999809265137,459.0,887.5,8.5,18699.0,187.25,38.54999923706055,265.75,477.0,1245.3499755859375,357.0,955.0,51.59999847412109,115.0500030517578,2457.25
2020-05-29,9422.2001953125,303.5,1268.0,923.0,305.0,168.64999389648438,6.349999904632568,472.5,870.0,8.550000190734863,18406.80078125,191.0,38.45000076293945,277.67498779296875,500.0,1255.0,369.0499877929688,941.0,51.79999923706055,116.0999984741211,2570.89990234375
2020-06-01,9726.849609375,308.0,1283.0,982.0,320.0,173.5,6.449999809265137,467.0,875.0,8.699999809265137,19050.0,191.8000030517578,39.70000076293945,280.0,505.0,1310.0,396.0,972.0,56.86666488647461,123.1999969482422,2705.14990234375
2020-06-02,9880.849609375,311.8500061035156,1282.0,967.0,325.79998779296875,176.0,6.650000095367432,478.5,853.9000244140625,9.300000190734863,19503.05078125,189.5,42.75,277.57501220703125,543.0,1299.949951171875,387.9500122070313,952.0,57.73333358764648,129.60000610351562,2688.050048828125
2020-06-03,10108.2998046875,319.70001220703125,1293.0,971.4000244140624,334.95001220703125,173.8000030517578,8.0,474.6000061035156,880.0,10.199999809265137,20400.05078125,193.25,42.900001525878906,285.0,557.0,1310.0,381.25,955.0999755859376,57.53333282470703,131.0,2628.0
2020-06-04,10054.25,315.3999938964844,1261.300048828125,1048.0,350.70001220703125,172.0,8.199999809265137,494.6000061035156,870.0,10.5,19900.0,188.1499938964844,43.400001525878906,294.67498779296875,555.3499755859375,1285.0,387.25,1025.0,57.36666488647461,129.5,2540.0
2020-06-05,10093.7998046875,316.54998779296875,1273.0,1038.25,358.0,172.5,9.199999809265137,506.0,919.9000244140624,10.5,19868.0,188.0,43.25,302.5,571.0499877929688,1290.0,386.3999938964844,1125.0,57.73333358764648,138.9499969482422,2540.449951171875
2020-06-08,10326.75,322.0,1315.0,1020.0,369.0,175.0,11.550000190734863,495.5,905.0,10.800000190734863,19851.0,198.9499969482422,48.0,317.8500061035156,569.5,1313.0999755859375,390.6000061035156,1209.0,61.93333435058594,149.4499969482422,2529.0
2020-06-09,10181.150390625,319.04998779296875,1285.0,998.0,382.0,173.3000030517578,12.350000381469728,477.0,899.9000244140625,10.600000381469728,19650.0,192.1999969482422,45.75,331.0,546.0,1294.0,402.0,1121.0,62.23333358764648,144.6999969482422,2685.199951171875
2020-06-10,10072.599609375,314.79998779296875,1252.0,1010.0,380.1000061035156,174.0500030517578,9.699999809265137,464.2000122070313,924.4000244140624,10.25,19404.349609375,188.1000061035156,45.70000076293945,326.0,545.0,1314.0,395.0,1069.800048828125,60.400001525878906,142.5,2720.0
2020-06-11,10094.099609375,312.79998779296875,1265.0,995.0,385.1499938964844,172.0,11.100000381469728,467.9500122070313,924.0,10.699999809265137,19300.0,191.5,47.20000076293945,329.0,554.0999755859375,1318.0,397.1000061035156,1020.2000122070312,60.06666564941406,142.0,2755.0
2020-06-12,9544.9501953125,293.0,1180.0,1004.9500122070312,355.0,168.0,8.5,462.0,904.2999877929688,10.0,18401.0,181.8999938964844,42.0,310.0,529.0,1274.0,380.0,956.0,56.66666412353516,131.25,2650.0
2020-06-15,9919.349609375,313.95001220703125,1263.5,1076.0,378.0,174.64999389648438,10.800000190734863,482.0,917.0,10.449999809265137,18500.0,192.8500061035156,45.20000076293945,331.8500061035156,552.0,1295.300048828125,399.7999877929688,1009.9500122070312,58.76666641235352,142.6999969482422,2799.85009765625
2020-06-16,10014.7998046875,314.0,1270.0,1075.0,384.0,177.1999969482422,10.300000190734863,480.0,943.5999755859376,11.600000381469728,17903.650390625,192.6000061035156,47.0,335.0,552.0,1335.0,396.0,1037.0,58.23333358764648,139.5,2839.949951171875
2020-06-17,9876.7001953125,305.0,1235.0,1052.75,377.9500122070313,175.25,9.350000381469728,474.8500061035156,929.2000122070312,11.600000381469728,17800.0,188.5500030517578,44.5,364.0,552.0,1370.0,394.0,1004.0,56.33333206176758,142.14999389648438,2805.10009765625
2020-06-18,9863.25,315.0,1230.0,1042.800048828125,380.0,173.1999969482422,9.850000381469728,474.3999938964844,931.9000244140624,10.850000381469728,18000.0,187.1999969482422,44.79999923706055,355.42498779296875,553.0,1310.0,395.5,998.0,56.20000076293945,138.5500030517578,2788.0
2020-06-19,10119.0,317.0,1252.0,1082.6500244140625,379.0,182.0,9.75,450.0,919.5499877929688,10.800000190734863,18090.900390625,188.3999938964844,46.45000076293945,357.25,550.0,1265.0,397.0,1024.3499755859375,57.33333206176758,146.0500030517578,2765.050048828125
2020-06-22,10318.75,308.95001220703125,1273.0,1077.0,384.8500061035156,179.1999969482422,9.199999809265137,447.0,922.4500122070312,10.699999809265137,18100.0,191.4499969482422,47.54999923706055,355.5,570.0,1279.0,419.0,1040.0,57.23333358764648,146.0,2677.949951171875
2020-06-23,10347.9501953125,313.0,1268.0999755859375,1058.699951171875,407.3999938964844,190.0,10.100000381469728,450.0,935.25,11.649999618530272,19460.599609375,191.8000030517578,50.59999847412109,357.5,582.0,1272.0,418.9500122070313,1047.199951171875,59.20000076293945,145.0,2730.050048828125
2020-06-24,10529.25,315.8999938964844,1304.0,1067.0,415.0,189.1999969482422,10.350000381469728,457.0,940.0,11.600000381469728,19060.0,194.25,54.79999923706055,356.0,577.5,1296.0,430.4500122070313,1072.0,60.33333206176758,149.0,2935.0
2020-06-25,10235.5498046875,312.95001220703125,1263.0,1060.9000244140625,410.0,186.8000030517578,9.399999618530272,443.75,924.8499755859376,10.850000381469728,20600.0,188.1000061035156,51.0,349.8999938964844,578.9000244140625,1279.0,431.8999938964844,1055.0,56.79999923706055,146.0,2712.050048828125
2020-06-26,10378.900390625,319.5,1256.0,1084.0,420.0,191.0,9.800000190734863,448.8999938964844,936.0,11.25,20530.0,188.0,52.900001525878906,397.5,581.1500244140625,1290.0,429.5,1048.0,57.26666641235352,151.3000030517578,2738.0
2020-06-29,10311.9501953125,315.0,1279.949951171875,1080.0,421.0,198.5,10.600000381469728,441.6499938964844,926.75,11.449999809265137,20129.05078125,188.0,51.5,382.5,580.0999755859375,1260.0,423.3500061035156,1026.0,59.66666412353516,152.0,2736.75
2020-06-30,10382.599609375,314.20001220703125,1293.0,1056.0,415.3999938964844,194.8999938964844,11.449999809265137,447.9500122070313,935.0,11.300000190734863,20200.0,187.6499938964844,49.79999923706055,395.0,578.2000122070312,1250.0,413.0,1026.0,58.86666488647461,156.0,2789.0
2020-07-01,10323.7998046875,314.0,1339.949951171875,1050.0,422.0,196.3999938964844,10.399999618530272,443.5,910.0499877929688,10.949999809265137,20077.30078125,194.1499938964844,48.650001525878906,382.5,582.4500122070312,1265.0,426.0,996.9000244140624,57.09999847412109,163.0,2755.0
2020-07-02,10493.0498046875,309.45001220703125,1329.800048828125,1055.0,409.0,198.6000061035156,10.199999809265137,442.6499938964844,905.5,11.25,20354.0,192.6999969482422,51.54999923706055,383.0,578.0,1274.5,421.7000122070313,1000.0,57.66666412353516,155.3000030517578,2760.0
2020-07-03,10614.9501953125,311.5,1330.0,1058.199951171875,397.5499877929688,196.8000030517578,10.100000381469728,448.6000061035156,898.7999877929688,11.25,20301.0,194.6000061035156,51.59999847412109,406.9750061035156,584.0,1290.5999755859375,429.0,1011.8499755859376,58.93333435058594,155.25,2817.35009765625
2020-07-06,10723.849609375,312.0,1317.0,1080.0,394.0499877929688,196.0500030517578,10.100000381469728,452.0,896.0,11.0,20721.69921875,197.75,51.0,428.0,580.2000122070312,1280.0,437.5,1010.0,58.70000076293945,156.0,2784.949951171875
2020-07-07,10802.849609375,312.25,1327.9000244140625,1060.0,394.0,194.0,9.800000190734863,438.7999877929688,875.5499877929688,10.899999618530272,20646.650390625,194.6000061035156,51.400001525878906,477.5,588.0,1280.5999755859375,437.0,1024.0,58.66666412353516,157.8000030517578,2772.050048828125
2020-07-08,10818.650390625,319.95001220703125,1313.0999755859375,1028.550048828125,403.0,198.0,9.600000381469728,416.0,874.0,11.050000190734863,20602.0,194.25,50.79999923706055,492.0249938964844,595.75,1286.0,436.0,1032.0,57.5,156.60000610351562,2913.10009765625
2020-07-09,10755.5498046875,313.0,1319.0,1007.9000244140624,397.8999938964844,193.0,9.25,413.1000061035156,871.4000244140625,11.800000190734863,20250.849609375,196.3999938964844,53.0,483.5,580.0,1290.0,427.5,1041.0,58.29999923706055,158.0,2870.0
2020-07-10,10764.099609375,307.0,1321.5,1012.0,390.7000122070313,192.5,9.199999809265137,411.7000122070313,870.0,11.600000381469728,19940.0,202.1999969482422,52.150001525878906,455.0,588.0,1278.0,425.0,1010.0,57.633331298828125,162.0500030517578,2860.0
2020-07-13,10851.849609375,301.70001220703125,1310.25,970.4000244140624,378.4500122070313,190.8000030517578,10.0,408.0,868.8499755859375,11.600000381469728,19996.5,197.1999969482422,52.0,475.0,587.9000244140625,1270.949951171875,420.0,1020.0,58.0,170.5,2910.0
2020-07-14,10750.849609375,298.0,1342.0,969.9500122070312,368.5499877929688,196.0500030517578,9.649999618530272,407.25,871.0,11.25,19920.0,197.8500061035156,50.29999923706055,470.5,582.2000122070312,1276.8499755859375,427.0,995.0,57.83333206176758,168.89999389648438,2840.0
2020-07-15,10701.0,306.70001220703125,1301.0,1000.0,360.5,190.5,9.199999809265137,416.25,875.0999755859375,11.050000190734863,19525.0,192.5,49.5,454.9750061035156,583.5999755859375,1270.0,425.8500061035156,962.0,57.86666488647461,167.8000030517578,2906.0
2020-07-16,10706.2001953125,295.0,1287.5,987.0,351.29998779296875,188.5,8.649999618530273,406.0499877929688,861.7999877929688,10.800000190734863,19850.0,189.4499969482422,48.0,434.1499938964844,575.5999755859375,1255.0,423.8999938964844,960.4500122070312,56.96666717529297,167.6999969482422,3045.0
2020-07-17,10752.0,298.5,1304.4000244140625,981.0,355.3500061035156,189.25,7.599999904632568,409.0,884.8499755859375,10.550000190734863,19300.0,193.1000061035156,48.25,425.2749938964844,575.5499877929688,1254.800048828125,435.0,992.5,56.43333435058594,179.39999389648438,3040.0
2020-07-20,10999.4501953125,303.0,1315.8499755859375,998.4000244140624,350.8999938964844,188.8000030517578,9.399999618530272,415.0,897.4000244140625,10.649999618530272,19529.0,195.0,49.45000076293945,472.0,596.1500244140625,1305.0,444.3999938964844,997.0,57.96666717529297,177.0,3110.0
2020-07-21,11126.099609375,309.5,1370.050048828125,1017.0,353.0,189.0,8.949999809265137,419.5,872.0,12.800000190734863,19363.0,201.0,49.45000076293945,462.0,600.5,1330.0,441.5,974.0,58.86666488647461,179.89999389648438,3280.0
2020-07-22,11231.2001953125,302.0,1388.0,1000.9000244140624,366.9500122070313,187.3999938964844,8.449999809265137,403.2999877929688,852.0499877929688,12.25,19354.80078125,204.9499969482422,49.5,457.5499877929688,581.0,1332.550048828125,447.0,964.0,62.36666488647461,179.8000030517578,3200.25
2020-07-23,11135.0,304.0,1375.0,1002.0,357.54998779296875,198.8999938964844,8.899999618530273,407.4500122070313,852.1500244140625,11.800000190734863,19105.0,201.5,48.900001525878906,457.0249938964844,585.0,1298.800048828125,443.6499938964844,969.9000244140624,61.16666412353516,174.39999389648438,3190.0
2020-07-24,11149.9501953125,306.0,1350.5999755859375,1027.0,363.0,208.9499969482422,8.399999618530273,413.0,867.0,12.800000190734863,19500.0,197.9499969482422,48.59999847412109,462.4750061035156,604.0,1284.0,447.7000122070313,960.0499877929688,62.59999847412109,170.6999969482422,3240.0
2020-07-27,11225.0,301.0,1353.0,1027.9000244140625,368.0,205.0,8.199999809265137,410.0,851.0,12.350000381469728,19470.0,205.8999938964844,48.59999847412109,456.0,606.7000122070312,1300.949951171875,440.1000061035156,946.4500122070312,62.400001525878906,169.39999389648438,3190.35009765625
2020-07-28,11154.099609375,298.20001220703125,1367.949951171875,1001.9000244140624,355.0,209.5,8.050000190734863,403.0,848.0,11.800000190734863,19203.400390625,206.75,46.79999923706055,446.5249938964844,595.0,1315.199951171875,459.4500122070313,896.0,62.5,177.25,3133.0
2020-07-29,11276.900390625,300.8500061035156,1403.300048828125,1000.7000122070312,357.0,212.9499969482422,8.0,402.0,845.0,11.5,19270.0,216.5,47.0,455.7250061035156,581.0,1326.300048828125,450.25,909.0,61.53333282470703,182.0,3139.89990234375
2020-07-30,11254.2998046875,315.0,1416.5999755859375,1009.9000244140624,357.29998779296875,208.8500061035156,8.25,404.8999938964844,864.2999877929688,12.550000190734863,19299.0,216.0,47.70000076293945,456.0499877929688,572.9000244140625,1314.75,453.0499877929688,876.0,61.33333206176758,184.25,3168.0
2020-07-31,11139.5,311.25,1454.800048828125,989.2000122070312,356.5,210.0,8.100000381469727,405.0,894.75,12.100000381469728,19650.0,221.25,46.0,442.3999938964844,578.5,1323.0,454.2999877929688,941.75,59.53333282470703,182.1000061035156,3215.0
